index,keywordsvec,Freq
54508,spanish,4
54516,sparrow,4
54536,spencer,4
54572,spitfire,4
54610,springhead,4
54624,spyglass,4
54651,staffordshire,4
54677,stand,4
54683,stane,4
54686,stanhope,4
54741,steel,4
54760,stepping,4
54815,stonemasons,4
54817,stones,4
54850,strafford,4
54917,sub,4
54940,suites,4
54943,sultan,4
54947,summit,4
54970,super,4
54998,swallows,4
55007,swans,4
55018,sweet,4
55027,swindon,4
55045,sycamore,4
55048,sydney,4
55131,tank,4
55132,tankard,4
55170,tartan,4
55229,teign,4
55232,telford,4
55331,thompson,4
55344,thornhill,4
55482,tokyo,4
55483,tolbooth,4
55498,toms,4
55503,tonic,4
55569,trade,4
55572,traders,4
55595,travel,4
55613,treble,4
55621,trees,4
55664,triple,4
55739,tup,4
55766,turpin,4
55781,twa,4
55824,tyne,4
55874,unity,4
55889,upstairs,4
55905,uxbridge,4
55915,vain,4
55941,varsity,4
55990,viaduct,4
56072,vogue,4
56142,walkers,4
56151,wallis,4
56211,wash,4
56281,weary,4
56291,webb,4
56344,wentworth,4
56357,westbourne,4
56360,westbury,4
56372,westleigh,4
56374,westminster,4
56395,whalebone,4
56416,wheelwright,4
56435,whippet,4
56443,whispers,4
56488,who'd,4
56491,why,4
56492,whyte,4
56495,wick,4
56499,wickham,4
56563,wilson,4
56565,wilsons,4
56594,winds,4
56623,winston,4
56625,winter,4
56661,withy,4
56688,woman,4
56712,wooden,4
56713,woodend,4
56736,woods,4
56748,woody's,4
56775,worlds,4
56822,wyke,4
56837,wyvern,4
56905,young,4
18,(airside),3
691,104,3
2913,124,3
3246,127,3
4579,139,3
7027,1610,3
10248,19,3
11372,2000,3
11538,2015,3
13592,22,3
16925,25,3
17037,251,3
24708,32,3
33600,400,3
34599,409,3
35821,42,3
36243,44,3
36354,45,3
36465,46,3
37356,54,3
38025,6,3
38249,62,3
38694,66,3
38805,67,3
38916,68,3
39694,75,3
40027,78,3
40252,80,3
41252,89,3
41475,91,3
42479,a.f.c,3
42480,a.f.c.,3
42490,abbots,3
42505,abercorn,3
42508,abercromby,3
42511,aberdeen,3
42549,adams,3
42572,advocate,3
42587,afton,3
42605,airdrie,3
42607,airedale,3
42608,airfield,3
42629,albans,3
42662,alexander's,3
42667,alfies,3
42678,alibi,3
42714,alpine,3
42793,angie's,3
42818,annie,3
42819,annie's,3
42820,annies,3
42825,anson,3
42850,apartment,3
42873,aqua,3
42888,arcadia,3
42896,archers,3
42924,arkle,3
42928,arkwrights,3
42929,arlington,3
42933,armagh,3
42936,armoury,3
42938,"arms,",3
42942,armstrong,3
42957,artful,3
42961,arthurs,3
42969,aruba,3
42974,as,3
42997,ashley,3
43016,aspire,3
43037,aston,3
43066,attica,3
43079,auctioneers,3
43104,aviator,3
43128,b's,3
43143,baby,3
43154,bad,3
43176,bailey's,3
43177,baileys,3
43179,bailie,3
43207,balfour,3
43231,baltic,3
43253,banker,3
43279,baptist,3
43347,barnet,3
43374,barrell,3
43379,barrio,3
43414,bassett,3
43431,battle,3
43435,bavarian,3
43439,baxter,3
43454,bbq,3
43467,beagle,3
43471,beams,3
43475,bear's,3
43483,beaten,3
43487,beau,3
43503,beckett,3
43524,beechers,3
43601,benbow,3
43619,bennet's,3
43640,berkhamsted,3
43656,berwick,3
43715,bill's,3
43727,billys,3
43732,bingley,3
43774,bitterne,3
43780,black's,3
43791,blackdog,3
43811,blackwater,3
43819,blaenavon,3
43824,blagdon,3
43832,blaize,3
43836,blakes,3
43909,boardroom,3
43910,boardwalk,3
43920,boatyard,3
43933,boddington,3
43945,bohemia,3
43976,bonds,3
43977,bone,3
44009,bootleggers,3
44014,border,3
44096,bowman,3
44108,boyles,3
44109,boyne,3
44120,bradgate,3
44124,bradley's,3
44136,braes,3
44152,brandling,3
44153,brandon,3
44154,brandy,3
44163,brave,3
44169,breakers,3
44170,breakfast,3
44225,brides,3
44245,brigadier,3
44272,brit,3
44313,broken,3
44317,bromley,3
44332,brookhouse,3
44357,broughton,3
44361,brown's,3
44434,buffet,3
44436,bug,3
44451,bulldog,3
44543,butcher's,3
44549,butlers,3
44567,buxton,3
44588,cab,3
44603,cadet,3
44644,caledonia,3
44646,caley,3
44671,cambria,3
44686,camp,3
44687,campbell,3
44696,campus,3
44697,can,3
44708,candles,3
44731,cantina,3
44734,canton,3
44750,captains,3
44760,cardigan,3
44766,care,3
44767,carew,3
44809,carrington,3
44830,cartwheel,3
44840,cashino,3
44865,catch,3
44888,causeway,3
44905,caxton,3
44911,cc,3
44916,cedar,3
44922,celebrations,3
44934,centre),3
44962,chalet,3
44972,chamberlayne,3
44983,chance,3
44989,change,3
45001,chaplins,3
45013,charleston,3
45017,charlies,3
45020,charltons,3
45028,charter,3
45048,cheeky,3
45064,cheltenham,3
45070,chequered,3
45095,chetwynd,3
45100,chicago,3
45108,chieftain,3
45130,chimney,3
45181,churchills,3
45217,cl*b,3
45302,clipper,3
45304,clive,3
45312,cloisters,3
45321,cloud,3
45322,clough,3
45329,clu,3
45332,clubhouse,3
45343,clydesdale,3
45392,coch,3
45416,code,3
45445,colin,3
45448,collar,3
45489,comedy,3
45492,comfortable,3
45494,comm,3
45524,concern,3
45529,concorde,3
45533,conference,3
45553,conservatory,3
45556,constable,3
45599,copt,3
45625,corners,3
45626,cornerstone,3
45660,costello's,3
45663,cot,3
45703,courts,3
45718,cowley,3
45729,crabmill,3
45772,crazy,3
45786,cresswell,3
45810,crier,3
45821,crocodile,3
45832,crompton,3
45851,crossings,3
45852,crosskeys,3
45853,crossroads,3
45884,crusader,3
45891,crystals,3
45941,curious,3
45959,custard,3
45980,cwtch,3
46007,dagger,3
46016,daisy,3
46018,dale,3
46039,dan,3
46040,dan's,3
46043,dancers,3
46062,darlaston,3
46097,davy,3
46117,deal,3
46175,denmark,3
46217,devils,3
46233,dhu,3
46239,dial,3
46242,diamond(s),3
46249,dicey,3
46265,digby,3
46276,dinas,3
46328,docks,3
46330,doctor,3
46366,dome,3
46373,don't,3
46398,doors,3
46402,doric,3
46424,dovey,3
46433,downham,3
46461,dragoon,3
46470,drawbridge,3
46530,dry,3
46551,duffryn,3
46553,duffy's,3
46555,dug,3
46581,dunkirk,3
46605,dusk,3
46610,dv8,3
46614,dyers,3
46647,earth,3
46660,eastfield,3
46670,eatery,3
46672,eaton,3
46676,ebb,3
46684,ebrington,3
46729,eel,3
46740,eglinton,3
46741,ego,3
46770,element,3
46783,elite,3
46792,ellesmere,3
46798,elliott,3
46810,elphinstone,3
46811,else,3
46824,ember,3
46826,emerald,3
46870,entertainments,3
46878,epping,3
46902,escape,3
46917,estate,3
46932,euston,3
46933,euxton,3
46940,event,3
46945,everest,3
46976,exhibition,3
46994,f.c,3
47031,fairways,3
47049,falmouth,3
47076,farnborough,3
47106,fawr,3
47130,fellas,3
47141,fenman,3
47153,ferndale,3
47159,ferrers,3
47160,ferret,3
47187,fiddler,3
47200,fife,3
47229,finger,3
47253,firefly,3
47278,fishing,3
47293,fitzwilliam,3
47307,flame,3
47309,flaming,3
47312,flanagans,3
47319,flares/reflex,3
47340,flintlock,3
47352,floor,3
47362,flow,3
47365,flowers,3
47378,flynn's,3
47400,foods,3
47435,fortune,3
47453,fountains,3
47464,foxglove,3
47533,fridays,3
47582,funhouse,3
47606,fuzzy,3
47625,gabriels,3
47654,galley,3
47701,garland,3
47710,garratt,3
47719,garth,3
47732,gasket,3
47739,gastro,3
47767,geese,3
47798,gerard,3
47804,gfc,3
47811,giant,3
47863,girl,3
47886,glassblower,3
47888,glasshouse,3
47894,glebe,3
47930,gloster,3
47933,glove,3
47940,glyndwr,3
47941,glynne,3
47944,go,3
47949,goats,3
47958,godolphin,3
48014,gors,3
48024,goth,3
48045,graham,3
48071,granville,3
48072,grape,3
48081,grasshopper(s),3
48116,greene,3
48118,greenfield,3
48134,greens,3
48150,gresley,3
48156,greyfriar,3
48157,greyfriars,3
48159,"greyhound,",3
48162,greys,3
48207,grub,3
48262,gwrsa,3
48271,gypsy,3
48281,habit,3
48313,hairy,3
48320,halesowen,3
48333,halls,3
48357,hammers,3
48390,hansom,3
48425,harleys,3
48440,harps,3
48454,harrows,3
48463,hartley,3
48465,harts,3
48475,harvey's,3
48505,haunt,3
48508,havana,3
48522,hawk,3
48524,hawke,3
48529,hawkins,3
48532,hawley,3
48534,haworth,3
48538,hawthorns,3
48548,hayes,3
48553,hayloft,3
48563,hazel,3
48570,headquarters,3
48582,hearth,3
48590,heather,3
48593,heathfield,3
48612,hedgehog,3
48668,hennessys,3
48694,hermitage,3
